timestamp,equipment_id,pressure,temperature,vibration,flow_rate,is_anomaly,anomaly_type
2026-01-02 04:40:00,Pump-01,222.93,71.05,0.363,490.33,False,normal
2026-01-02 04:45:00,Pump-01,193.49,69.4,0.304,516.08,False,normal
2026-01-02 04:50:00,Pump-01,205.27,72.36,0.378,520.85,False,normal
2026-01-02 04:55:00,Pump-01,214.73,70.29,0.303,500.71,False,normal
2026-01-02 05:00:00,Pump-01,197.35,71.5,0.327,519.48,False,normal
2026-01-02 05:05:00,Pump-01,221.81,77.65,0.325,520.81,False,normal
2026-01-02 05:10:00,Pump-01,212.95,71.49,0.403,487.66,False,normal
2026-01-02 05:15:00,Pump-01,216.77,73.24,0.363,506.27,False,normal
2026-01-02 05:20:00,Pump-01,205.43,71.3,0.342,526.11,False,normal
2026-01-02 05:25:00,Pump-01,216.51,72.23,0.37,525.81,False,normal
2026-01-02 05:30:00,Pump-01,218.55,72.02,0.266,502.69,False,normal
2026-01-02 05:35:00,Pump-01,211.86,73.34,0.348,522.38,False,normal
2026-01-02 05:40:00,Pump-01,211.88,75.5,0.43,535.34,False,normal
2026-01-02 05:45:00,Pump-01,212.16,76.94,0.355,531.66,False,normal
2026-01-02 05:50:00,Pump-01,203.09,72.93,0.353,518.57,False,normal
2026-01-02 05:55:00,Pump-01,208.82,73.77,0.372,512.98,False,normal
2026-01-02 06:00:00,Pump-01,208.78,68.55,0.386,510.56,False,normal
2026-01-02 06:05:00,Pump-01,213.07,71.74,0.27,527.02,False,normal
2026-01-02 06:10:00,Pump-01,218.0,74.82,0.283,522.93,False,normal
2026-01-02 06:15:00,Pump-01,201.53,74.6,0.358,529.44,False,normal
2026-01-02 06:20:00,Pump-01,209.0,72.63,0.321,521.98,False,normal
2026-01-02 06:25:00,Pump-01,221.85,74.66,0.402,532.28,False,normal
2026-01-02 06:30:00,Pump-01,204.05,73.47,0.337,521.42,False,normal
2026-01-02 06:35:00,Pump-01,203.42,75.6,0.273,531.77,False,normal
2026-01-02 06:40:00,Pump-01,211.62,72.87,0.299,533.06,False,normal
2026-01-02 06:45:00,Pump-01,216.76,70.93,0.24,507.93,False,normal
2026-01-02 06:50:00,Pump-01,210.09,73.01,0.341,492.88,False,normal
2026-01-02 06:55:00,Pump-01,220.63,63.21,0.342,543.15,False,normal
2026-01-02 07:00:00,Pump-01,216.85,73.15,0.333,523.85,False,normal
2026-01-02 07:05:00,Pump-01,216.73,61.05,0.393,494.28,False,normal
2026-01-02 07:10:00,Pump-01,214.43,66.83,0.398,509.29,False,normal
2026-01-02 07:15:00,Pump-01,228.62,73.36,0.343,531.58,False,normal
2026-01-02 07:20:00,Pump-01,208.36,73.43,0.265,515.8,False,normal
2026-01-02 07:25:00,Pump-01,193.97,68.51,0.375,512.32,False,normal
2026-01-02 07:30:00,Pump-01,222.83,69.86,0.372,541.01,False,normal
2026-01-02 07:35:00,Pump-01,206.34,76.11,0.362,504.29,False,normal
2026-01-02 07:40:00,Pump-01,210.86,70.55,0.389,508.03,False,normal
2026-01-02 07:45:00,Pump-01,220.48,78.73,0.303,523.17,False,normal
2026-01-02 07:50:00,Pump-01,197.18,71.99,0.43,525.86,False,normal
2026-01-02 07:55:00,Pump-01,199.99,73.22,0.312,527.45,False,normal
2026-01-02 08:00:00,Pump-01,197.19,76.85,0.38,533.67,False,normal
2026-01-02 08:05:00,Pump-01,203.65,72.39,0.283,522.98,False,normal
2026-01-02 08:10:00,Pump-01,213.52,68.99,0.313,527.34,False,normal
2026-01-02 08:15:00,Pump-01,214.19,71.67,0.411,516.11,False,normal
2026-01-02 08:20:00,Pump-01,212.21,71.89,0.34,520.94,False,normal
2026-01-02 08:25:00,Pump-01,198.7,67.91,0.384,521.61,False,normal
2026-01-02 08:30:00,Pump-01,191.52,71.23,0.359,523.23,False,normal
2026-01-02 08:35:00,Pump-01,210.43,69.77,0.346,531.59,False,normal
2026-01-02 08:40:00,Pump-01,206.23,74.77,0.405,528.33,False,normal
2026-01-02 08:45:00,Pump-01,213.68,72.1,0.341,520.66,False,normal
2026-01-02 08:50:00,Pump-01,215.62,71.15,0.279,507.86,False,normal
2026-01-02 08:55:00,Pump-01,211.11,71.68,0.318,521.02,False,normal
2026-01-02 09:00:00,Pump-01,216.08,72.67,0.372,519.58,False,normal
2026-01-02 09:05:00,Pump-01,211.83,73.85,0.366,522.9,False,normal
2026-01-02 09:10:00,Pump-01,214.24,69.0,0.287,553.1,False,normal
2026-01-02 09:15:00,Pump-01,204.36,68.88,0.321,512.14,False,normal
2026-01-02 09:20:00,Pump-01,208.56,75.31,0.327,526.33,False,normal
2026-01-02 09:25:00,Pump-01,211.57,70.76,0.335,536.03,False,normal
2026-01-02 09:30:00,Pump-01,216.56,67.75,0.295,521.47,False,normal
2026-01-02 09:35:00,Pump-01,206.85,73.33,0.325,555.07,False,normal
2026-01-02 09:40:00,Pump-01,214.17,73.39,0.321,514.33,False,normal
2026-01-02 09:45:00,Pump-01,207.87,67.41,0.381,524.86,False,normal
2026-01-02 09:50:00,Pump-01,209.06,72.69,0.382,508.02,False,normal
2026-01-02 09:55:00,Pump-01,216.64,74.21,0.344,514.73,False,normal
2026-01-02 10:00:00,Pump-01,194.06,73.12,0.334,523.73,False,normal
2026-01-02 10:05:00,Pump-01,199.63,73.9,0.356,532.69,False,normal
2026-01-02 10:10:00,Pump-01,198.14,67.79,0.317,524.79,False,normal
2026-01-02 10:15:00,Pump-01,191.33,72.99,0.304,538.89,False,normal
2026-01-02 10:20:00,Pump-01,204.57,71.09,0.312,518.58,False,normal
2026-01-02 10:25:00,Pump-01,216.0,70.55,0.325,515.02,False,normal
2026-01-02 10:30:00,Pump-01,207.72,74.61,0.303,560.56,False,normal
2026-01-02 10:35:00,Pump-01,211.58,76.44,0.356,525.91,False,normal
2026-01-02 10:40:00,Pump-01,218.71,77.38,0.379,509.21,False,normal
2026-01-02 10:45:00,Pump-01,220.62,75.94,0.287,509.59,False,normal
2026-01-02 10:50:00,Pump-01,209.45,71.67,0.351,505.86,False,normal
2026-01-02 10:55:00,Pump-01,220.83,73.06,0.341,534.05,False,normal
2026-01-02 11:00:00,Pump-01,210.74,74.3,0.364,514.53,False,normal
2026-01-02 11:05:00,Pump-01,203.3,72.36,0.349,521.91,False,normal
2026-01-02 11:10:00,Pump-01,205.24,72.39,0.292,519.05,False,normal
2026-01-02 11:15:00,Pump-01,198.16,74.47,0.3,530.97,False,normal
2026-01-02 11:20:00,Pump-01,202.89,71.82,0.351,507.3,False,normal
2026-01-02 11:25:00,Pump-01,207.14,69.81,0.391,503.87,False,normal
2026-01-02 11:30:00,Pump-01,216.43,70.76,0.261,523.36,False,normal
2026-01-02 11:35:00,Pump-01,223.77,73.9,0.364,529.01,False,normal
2026-01-02 11:40:00,Pump-01,198.94,72.01,0.398,524.99,False,normal
2026-01-02 11:45:00,Pump-01,213.14,73.02,0.344,507.86,False,normal
2026-01-02 11:50:00,Pump-01,201.68,74.01,0.372,530.16,False,normal
2026-01-02 11:55:00,Pump-01,213.8,70.88,0.322,508.84,False,normal
2026-01-02 12:00:00,Pump-01,208.95,74.27,0.345,512.18,False,normal
2026-01-02 12:05:00,Pump-01,195.35,73.14,0.285,505.84,False,normal
2026-01-02 12:10:00,Pump-01,217.43,68.3,0.256,539.52,False,normal
2026-01-02 12:15:00,Pump-01,205.16,76.33,0.388,529.5,False,normal
2026-01-02 12:20:00,Pump-01,205.73,70.5,0.311,529.07,False,normal
2026-01-02 12:25:00,Pump-01,201.44,67.03,0.332,538.71,False,normal
2026-01-02 12:30:00,Pump-01,204.77,68.86,0.295,562.19,False,normal
2026-01-02 12:35:00,Pump-01,213.42,68.94,0.294,494.36,False,normal
2026-01-02 12:40:00,Pump-01,208.49,72.16,0.343,508.92,False,normal
2026-01-02 12:45:00,Pump-01,212.63,71.18,0.321,510.76,False,normal
2026-01-02 12:50:00,Pump-01,212.9,70.99,0.365,507.24,False,normal
2026-01-02 12:55:00,Pump-01,220.57,73.86,0.368,503.84,False,normal
2026-01-02 13:00:00,Pump-01,207.26,73.02,0.363,515.51,False,normal
2026-01-02 13:05:00,Pump-01,198.19,72.95,0.36,501.75,False,normal
2026-01-02 13:10:00,Pump-01,218.54,73.23,0.413,525.03,False,normal
2026-01-02 13:15:00,Pump-01,207.35,73.85,0.307,520.78,False,normal
2026-01-02 13:20:00,Pump-01,218.92,65.68,0.348,527.22,False,normal
2026-01-02 13:25:00,Pump-01,213.07,70.91,0.395,527.62,False,normal
2026-01-02 13:30:00,Pump-01,208.95,65.46,0.401,529.05,False,normal
2026-01-02 13:35:00,Pump-01,212.79,72.11,0.293,514.4,False,normal
2026-01-02 13:40:00,Pump-01,225.61,71.99,0.338,551.82,False,normal
2026-01-02 13:45:00,Pump-01,226.62,75.14,0.404,523.52,False,normal
2026-01-02 13:50:00,Pump-01,210.56,75.56,0.37,492.06,False,normal
2026-01-02 13:55:00,Pump-01,211.28,72.61,0.358,504.96,False,normal
2026-01-02 14:00:00,Pump-01,218.61,70.5,0.341,493.89,False,normal
2026-01-02 14:05:00,Pump-01,203.23,73.46,0.335,520.26,False,normal
2026-01-02 14:10:00,Pump-01,212.66,70.42,0.362,518.17,False,normal
2026-01-02 14:15:00,Pump-01,209.79,72.0,0.34,512.97,False,normal
2026-01-02 14:20:00,Pump-01,212.51,74.96,0.348,550.16,False,normal
2026-01-02 14:25:00,Pump-01,203.33,70.33,0.353,528.23,False,normal
2026-01-02 14:30:00,Pump-01,197.28,74.42,0.323,530.89,False,normal
2026-01-02 14:35:00,Pump-01,193.42,74.03,0.371,506.03,False,normal
2026-01-02 14:40:00,Pump-01,201.06,69.14,0.467,505.01,False,normal
2026-01-02 14:45:00,Pump-01,206.33,74.92,0.279,520.55,False,normal
2026-01-02 14:50:00,Pump-01,207.65,74.1,0.363,522.6,False,normal
2026-01-02 14:55:00,Pump-01,225.5,72.31,0.32,492.16,False,normal
2026-01-02 15:00:00,Pump-01,218.85,69.71,0.373,517.3,False,normal
2026-01-02 15:05:00,Pump-01,202.3,69.42,0.352,520.21,False,normal
2026-01-02 15:10:00,Pump-01,212.78,70.39,0.38,516.77,False,normal
2026-01-02 15:15:00,Pump-01,206.74,73.63,0.397,507.8,False,normal
2026-01-02 15:20:00,Pump-01,207.73,69.13,0.358,511.91,False,normal
2026-01-02 15:25:00,Pump-01,211.48,73.31,0.395,517.35,False,normal
2026-01-02 15:30:00,Pump-01,214.95,68.27,0.256,521.36,False,normal
2026-01-02 15:35:00,Pump-01,207.29,71.39,0.414,529.07,False,normal
2026-01-02 15:40:00,Pump-01,218.51,72.33,0.365,536.21,False,normal
2026-01-02 15:45:00,Pump-01,200.86,79.34,0.393,515.58,False,normal
2026-01-02 15:50:00,Pump-01,210.05,67.87,0.301,513.16,False,normal
2026-01-02 15:55:00,Pump-01,230.78,76.42,0.317,526.56,False,normal
2026-01-02 16:00:00,Pump-01,211.78,72.45,0.356,529.16,False,normal
2026-01-02 16:05:00,Pump-01,221.47,73.23,0.349,513.49,False,normal
2026-01-02 16:10:00,Pump-01,210.73,72.36,0.361,531.86,False,normal
2026-01-02 16:15:00,Pump-01,214.65,73.33,0.393,534.69,False,normal
2026-01-02 16:20:00,Pump-01,209.55,71.54,0.279,539.38,False,normal
2026-01-02 16:25:00,Pump-01,208.64,76.36,0.389,546.67,False,normal
2026-01-02 16:30:00,Pump-01,203.76,70.63,0.35,507.0,False,normal
2026-01-02 16:35:00,Pump-01,213.44,75.4,0.342,520.21,False,normal
2026-01-02 16:40:00,Pump-01,203.19,70.07,0.291,520.17,False,normal
2026-01-02 16:45:00,Pump-01,215.32,71.82,0.37,518.53,False,normal
2026-01-02 16:50:00,Pump-01,218.68,68.78,0.253,510.26,False,normal
2026-01-02 16:55:00,Pump-01,212.93,73.37,0.376,497.72,False,normal
2026-01-02 17:00:00,Pump-01,207.71,76.34,0.29,521.39,False,normal
2026-01-02 17:05:00,Pump-01,213.63,71.77,0.352,508.47,False,normal
2026-01-02 17:10:00,Pump-01,207.53,71.41,0.345,521.29,False,normal
2026-01-02 17:15:00,Pump-01,217.48,68.66,0.397,508.09,False,normal
2026-01-02 17:20:00,Pump-01,195.35,71.31,0.343,503.51,False,normal
2026-01-02 17:25:00,Pump-01,207.32,67.22,0.322,523.51,False,normal
2026-01-02 17:30:00,Pump-01,194.07,69.26,0.33,522.26,False,normal
2026-01-02 17:35:00,Pump-01,198.04,72.68,0.401,528.69,False,normal
2026-01-02 17:40:00,Pump-01,220.91,75.96,0.371,552.79,False,normal
2026-01-02 17:45:00,Pump-01,217.16,80.43,0.335,524.16,False,normal
2026-01-02 17:50:00,Pump-01,204.24,70.24,0.341,527.28,False,normal
2026-01-02 17:55:00,Pump-01,197.98,76.31,0.287,503.84,False,normal
2026-01-02 18:00:00,Pump-01,186.28,72.73,0.366,500.7,False,normal
2026-01-02 18:05:00,Pump-01,205.65,71.55,0.28,543.74,False,normal
2026-01-02 18:10:00,Pump-01,229.36,73.3,0.38,506.15,False,normal
2026-01-02 18:15:00,Pump-01,213.48,72.19,0.355,504.34,False,normal
2026-01-02 18:20:00,Pump-01,205.52,72.33,0.445,519.41,False,normal
2026-01-02 18:25:00,Pump-01,213.72,70.78,0.306,518.65,False,normal
2026-01-02 18:30:00,Pump-01,197.51,67.81,0.346,506.46,False,normal
2026-01-02 18:35:00,Pump-01,207.62,67.37,0.422,515.43,False,normal
2026-01-02 18:40:00,Pump-01,210.8,73.96,0.398,538.44,False,normal
2026-01-02 18:45:00,Pump-01,209.31,71.17,0.322,507.91,False,normal
2026-01-02 18:50:00,Pump-01,216.33,70.21,0.359,499.09,False,normal
2026-01-02 18:55:00,Pump-01,212.76,72.03,0.35,534.14,False,normal
2026-01-02 19:00:00,Pump-01,215.35,74.38,0.361,527.38,False,normal
2026-01-02 19:05:00,Pump-01,204.49,72.54,0.322,510.69,False,normal
2026-01-02 19:10:00,Pump-01,217.18,70.03,0.346,496.27,False,normal
2026-01-02 19:15:00,Pump-01,223.03,75.68,0.286,508.83,False,normal
2026-01-02 19:20:00,Pump-01,202.24,76.74,0.355,519.18,False,normal
2026-01-02 19:25:00,Pump-01,202.9,73.48,0.368,537.49,False,normal
2026-01-02 19:30:00,Pump-01,220.69,74.92,0.341,504.45,False,normal
2026-01-02 19:35:00,Pump-01,208.47,75.73,0.285,518.73,False,normal
2026-01-02 19:40:00,Pump-01,221.23,75.39,0.39,530.13,False,normal
2026-01-02 19:45:00,Pump-01,206.46,73.84,0.365,484.28,False,normal
2026-01-02 19:50:00,Pump-01,221.64,73.8,0.321,535.51,False,normal
2026-01-02 19:55:00,Pump-01,211.05,73.56,0.339,502.26,False,normal
2026-01-02 20:00:00,Pump-01,212.07,68.71,0.29,524.98,False,normal
2026-01-02 20:05:00,Pump-01,222.52,74.1,0.309,523.7,False,normal
2026-01-02 20:10:00,Pump-01,207.11,67.93,0.328,536.27,False,normal
2026-01-02 20:15:00,Pump-01,202.47,69.62,0.399,528.26,False,normal
2026-01-02 20:20:00,Pump-01,206.41,75.91,0.324,484.34,False,normal
2026-01-02 20:25:00,Pump-01,213.62,74.52,0.376,508.23,False,normal
2026-01-02 20:30:00,Pump-01,197.47,76.46,0.328,522.07,False,normal
2026-01-02 20:35:00,Pump-01,215.1,71.18,0.36,517.08,False,normal
2026-01-02 20:40:00,Pump-01,205.69,68.54,0.344,527.16,False,normal
2026-01-02 20:45:00,Pump-01,219.18,71.28,0.385,531.84,False,normal
2026-01-02 20:50:00,Pump-01,190.85,72.31,0.329,529.13,False,normal
2026-01-02 20:55:00,Pump-01,203.71,72.24,0.287,516.79,False,normal
2026-01-02 21:00:00,Pump-01,196.51,75.4,0.295,492.3,False,normal
2026-01-02 21:05:00,Pump-01,203.39,70.92,0.329,513.17,False,normal
2026-01-02 21:10:00,Pump-01,211.98,73.06,0.3,526.25,False,normal
2026-01-02 21:15:00,Pump-01,208.57,69.03,0.366,503.64,False,normal
2026-01-02 21:20:00,Pump-01,207.97,73.35,0.331,529.47,False,normal
2026-01-02 21:25:00,Pump-01,208.73,72.01,0.445,533.63,False,normal
2026-01-02 21:30:00,Pump-01,211.63,69.75,0.28,521.9,False,normal
2026-01-02 21:35:00,Pump-01,201.93,71.29,0.358,474.04,False,normal
2026-01-02 21:40:00,Pump-01,215.65,71.45,0.305,500.83,False,normal
2026-01-02 21:45:00,Pump-01,215.3,71.19,0.33,548.29,False,normal
2026-01-02 21:50:00,Pump-01,213.08,77.31,0.356,511.8,False,normal
2026-01-02 21:55:00,Pump-01,214.45,71.7,0.257,490.24,False,normal
2026-01-02 22:00:00,Pump-01,212.37,71.27,0.359,538.53,False,normal
2026-01-02 22:05:00,Pump-01,226.28,65.71,0.426,520.2,False,normal
2026-01-02 22:10:00,Pump-01,209.3,69.32,0.332,536.57,False,normal
2026-01-02 22:15:00,Pump-01,207.54,71.21,0.36,524.15,False,normal
2026-01-02 22:20:00,Pump-01,203.97,69.94,0.391,526.88,False,normal
2026-01-02 22:25:00,Pump-01,201.74,76.15,0.343,525.45,False,normal
2026-01-02 22:30:00,Pump-01,200.04,71.51,0.327,530.46,False,normal
2026-01-02 22:35:00,Pump-01,202.89,75.87,0.259,554.16,False,normal
2026-01-02 22:40:00,Pump-01,209.43,72.19,0.376,534.57,False,normal
2026-01-02 22:45:00,Pump-01,212.67,72.11,0.345,496.29,False,normal
2026-01-02 22:50:00,Pump-01,210.41,71.73,0.309,526.7,False,normal
2026-01-02 22:55:00,Pump-01,203.88,72.01,0.355,537.12,False,normal
2026-01-02 23:00:00,Pump-01,217.2,77.16,0.327,538.04,False,normal
2026-01-02 23:05:00,Pump-01,215.92,65.04,0.329,513.6,False,normal
2026-01-02 23:10:00,Pump-01,208.72,66.0,0.374,537.47,False,normal
2026-01-02 23:15:00,Pump-01,204.78,70.37,0.296,533.92,False,normal
2026-01-02 23:20:00,Pump-01,214.39,72.04,0.392,558.59,False,normal
2026-01-02 23:25:00,Pump-01,211.5,74.07,0.294,508.75,False,normal
2026-01-02 23:30:00,Pump-01,198.41,73.42,0.323,512.39,False,normal
2026-01-02 23:35:00,Pump-01,209.46,70.85,0.427,515.41,False,normal
2026-01-02 23:40:00,Pump-01,212.1,75.06,0.395,512.65,False,normal
2026-01-02 23:45:00,Pump-01,202.8,75.09,0.354,506.65,False,normal
2026-01-02 23:50:00,Pump-01,211.52,72.55,0.312,478.56,False,normal
2026-01-02 23:55:00,Pump-01,198.36,74.89,0.329,513.48,False,normal
2026-01-01 00:00:00,Compressor-02,332.95,88.92,0.559,438.81,False,normal
2026-01-01 00:05:00,Compressor-02,326.05,90.68,0.512,438.92,False,normal
2026-01-01 00:10:00,Compressor-02,345.48,90.26,0.541,419.13,False,normal
2026-01-01 00:15:00,Compressor-02,330.11,91.42,0.581,432.42,False,normal
2026-01-01 00:20:00,Compressor-02,340.33,87.99,0.554,462.98,False,normal
2026-01-01 00:25:00,Compressor-02,332.09,88.91,0.493,429.74,False,normal
2026-01-01 00:30:00,Compressor-02,336.61,89.53,0.497,419.6,False,normal
2026-01-01 00:35:00,Compressor-02,332.23,88.42,0.495,427.39,False,normal
2026-01-01 00:40:00,Compressor-02,340.95,86.81,0.57,431.38,False,normal
2026-01-01 00:45:00,Compressor-02,330.45,87.0,0.633,427.73,False,normal
2026-01-01 00:50:00,Compressor-02,333.97,85.55,0.604,429.53,False,normal
2026-01-01 00:55:00,Compressor-02,332.93,89.26,0.474,408.35,False,normal
2026-01-01 01:00:00,Compressor-02,327.69,87.72,0.607,415.56,False,normal
2026-01-01 01:05:00,Compressor-02,333.24,86.01,0.587,427.76,False,normal
2026-01-01 01:10:00,Compressor-02,347.88,86.01,0.488,427.52,False,normal
2026-01-01 01:15:00,Compressor-02,327.84,84.37,0.538,421.51,False,normal
2026-01-01 01:20:00,Compressor-02,333.36,90.94,0.594,427.34,False,normal
2026-01-01 01:25:00,Compressor-02,340.06,88.24,0.572,430.92,False,normal
2026-01-01 01:30:00,Compressor-02,339.12,85.41,0.498,443.34,False,normal
2026-01-01 01:35:00,Compressor-02,330.09,90.43,0.574,428.51,False,normal
2026-01-01 01:40:00,Compressor-02,310.93,86.32,0.464,435.99,False,normal
2026-01-01 01:45:00,Compressor-02,334.13,83.78,0.541,421.88,False,normal
2026-01-01 01:50:00,Compressor-02,312.24,91.06,0.596,438.58,False,normal
2026-01-01 01:55:00,Compressor-02,341.76,86.39,0.551,435.64,False,normal
2026-01-01 02:00:00,Compressor-02,331.36,86.77,0.53,442.99,False,normal
2026-01-01 02:05:00,Compressor-02,338.0,88.12,0.586,440.7,False,normal
2026-01-01 02:10:00,Compressor-02,322.78,91.43,0.589,438.83,False,normal
2026-01-01 02:15:00,Compressor-02,317.58,88.06,0.602,428.52,False,normal
2026-01-01 02:20:00,Compressor-02,332.09,84.4,0.585,433.67,False,normal
2026-01-01 02:25:00,Compressor-02,329.73,89.63,0.593,445.95,False,normal
2026-01-01 02:30:00,Compressor-02,326.07,86.55,0.579,420.22,False,normal
2026-01-01 02:35:00,Compressor-02,330.68,93.66,0.561,420.57,False,normal
2026-01-01 02:40:00,Compressor-02,352.14,88.0,0.554,432.72,False,normal
2026-01-01 02:45:00,Compressor-02,336.68,81.29,0.541,436.23,False,normal
2026-01-01 02:50:00,Compressor-02,338.4,89.07,0.502,417.64,False,normal
2026-01-01 02:55:00,Compressor-02,336.75,93.83,0.512,428.88,False,normal
2026-01-01 03:00:00,Compressor-02,341.84,92.73,0.539,428.59,False,normal
2026-01-01 03:05:00,Compressor-02,328.48,93.49,0.56,396.77,False,normal
2026-01-01 03:10:00,Compressor-02,313.56,84.94,0.608,426.71,False,normal
2026-01-01 03:15:00,Compressor-02,328.49,90.74,0.548,427.64,False,normal
2026-01-01 03:20:00,Compressor-02,336.49,85.83,0.59,427.6,False,normal
2026-01-01 03:25:00,Compressor-02,322.24,88.67,0.593,451.24,False,normal
2026-01-01 03:30:00,Compressor-02,328.59,84.18,0.541,411.76,False,normal
2026-01-01 03:35:00,Compressor-02,324.47,86.07,0.574,417.63,False,normal
2026-01-01 03:40:00,Compressor-02,342.02,85.97,0.54,390.82,False,normal
2026-01-01 03:45:00,Compressor-02,336.0,90.7,0.603,422.79,False,normal
2026-01-01 03:50:00,Compressor-02,335.21,90.4,0.575,424.07,False,normal
2026-01-01 03:55:00,Compressor-02,334.97,88.83,0.502,422.35,False,normal
2026-01-01 04:00:00,Compressor-02,329.7,83.95,0.556,446.62,False,normal
2026-01-01 04:05:00,Compressor-02,331.58,87.07,0.616,442.91,False,normal
2026-01-01 04:10:00,Compressor-02,320.52,85.76,0.543,431.17,False,normal
2026-01-01 04:15:00,Compressor-02,312.51,90.61,0.568,424.44,False,normal
2026-01-01 04:20:00,Compressor-02,331.2,91.53,0.572,445.39,False,normal
2026-01-01 04:25:00,Compressor-02,332.59,91.17,0.509,429.7,False,normal
2026-01-01 04:30:00,Compressor-02,339.67,85.73,0.57,417.73,False,normal
2026-01-01 04:35:00,Compressor-02,342.57,79.78,0.494,404.26,False,normal
2026-01-01 04:40:00,Compressor-02,342.56,82.7,0.525,423.38,False,normal
2026-01-01 04:45:00,Compressor-02,322.02,92.26,0.593,441.32,False,normal
2026-01-01 04:50:00,Compressor-02,327.18,86.8,0.564,464.15,False,normal
2026-01-01 04:55:00,Compressor-02,333.84,85.75,0.538,430.92,False,normal
2026-01-01 05:00:00,Compressor-02,350.26,92.93,0.568,418.52,False,normal
2026-01-01 05:05:00,Compressor-02,341.84,91.8,0.548,412.23,False,normal
2026-01-01 05:10:00,Compressor-02,338.96,88.07,0.551,438.28,False,normal
2026-01-01 05:15:00,Compressor-02,326.9,87.12,0.576,403.53,False,normal
2026-01-01 05:20:00,Compressor-02,322.93,87.6,0.521,438.26,False,normal
2026-01-01 05:25:00,Compressor-02,336.31,88.68,0.552,442.27,False,normal
2026-01-01 05:30:00,Compressor-02,321.19,92.8,0.538,436.54,False,normal
2026-01-01 05:35:00,Compressor-02,328.09,89.27,0.487,426.71,False,normal
2026-01-01 05:40:00,Compressor-02,329.08,90.18,0.513,438.47,False,normal
2026-01-01 05:45:00,Compressor-02,342.74,91.51,0.613,432.56,False,normal
2026-01-01 05:50:00,Compressor-02,327.16,84.49,0.565,418.33,False,normal
2026-01-01 05:55:00,Compressor-02,310.49,90.26,0.497,457.76,False,normal
2026-01-01 06:00:00,Compressor-02,334.04,87.12,0.488,424.72,False,normal
2026-01-01 06:05:00,Compressor-02,324.41,80.45,0.546,441.64,False,normal
2026-01-01 06:10:00,Compressor-02,330.34,81.62,0.612,393.72,False,normal
2026-01-01 06:15:00,Compressor-02,329.31,84.95,0.543,449.15,False,normal
2026-01-01 06:20:00,Compressor-02,327.81,89.59,0.602,452.03,False,normal
2026-01-01 06:25:00,Compressor-02,336.32,88.34,0.564,430.45,False,normal
2026-01-01 06:30:00,Compressor-02,317.74,88.55,0.569,438.38,False,normal
2026-01-01 06:35:00,Compressor-02,325.86,93.85,0.497,438.38,False,normal
2026-01-01 06:40:00,Compressor-02,335.47,84.19,0.588,420.36,False,normal
2026-01-01 06:45:00,Compressor-02,325.09,87.92,0.537,438.21,False,normal
2026-01-01 06:50:00,Compressor-02,317.13,88.91,0.585,417.87,False,normal
2026-01-01 06:55:00,Compressor-02,335.35,85.79,0.517,420.87,False,normal
2026-01-01 07:00:00,Compressor-02,338.98,88.08,0.557,446.9,False,normal
2026-01-01 07:05:00,Compressor-02,329.64,83.2,0.564,444.62,False,normal
2026-01-01 07:10:00,Compressor-02,314.31,92.23,0.544,419.4,False,normal
2026-01-01 07:15:00,Compressor-02,335.65,85.96,0.566,419.0,False,normal
2026-01-01 07:20:00,Compressor-02,316.72,94.09,0.539,420.32,False,normal
2026-01-01 07:25:00,Compressor-02,332.47,87.9,0.524,440.99,False,normal
2026-01-01 07:30:00,Compressor-02,322.9,91.08,0.614,415.0,False,normal
2026-01-01 07:35:00,Compressor-02,320.72,87.84,0.592,435.35,False,normal
2026-01-01 07:40:00,Compressor-02,326.46,87.91,0.52,441.2,False,normal
2026-01-01 07:45:00,Compressor-02,328.53,86.25,0.573,428.68,False,normal
2026-01-01 07:50:00,Compressor-02,324.85,88.36,0.52,445.15,False,normal
2026-01-01 07:55:00,Compressor-02,334.71,88.95,0.503,425.44,False,normal
2026-01-01 08:00:00,Compressor-02,326.43,85.65,0.591,426.79,False,normal
2026-01-01 08:05:00,Compressor-02,337.84,87.62,0.482,415.34,False,normal
2026-01-01 08:10:00,Compressor-02,332.25,86.17,0.587,445.26,False,normal
2026-01-01 08:15:00,Compressor-02,324.42,94.9,0.54,418.5,False,normal
2026-01-01 08:20:00,Compressor-02,323.07,87.73,0.542,435.25,False,normal
2026-01-01 08:25:00,Compressor-02,316.82,92.64,0.566,428.93,False,normal
2026-01-01 08:30:00,Compressor-02,332.33,87.41,0.573,414.21,False,normal
2026-01-01 08:35:00,Compressor-02,327.16,88.78,0.517,420.86,False,normal
2026-01-01 08:40:00,Compressor-02,311.02,84.04,0.579,450.74,False,normal
2026-01-01 08:45:00,Compressor-02,325.71,86.66,0.555,433.02,False,normal
2026-01-01 08:50:00,Compressor-02,322.79,88.63,0.5,414.86,False,normal
2026-01-01 08:55:00,Compressor-02,342.61,92.76,0.543,434.58,False,normal
2026-01-01 09:00:00,Compressor-02,316.38,88.67,0.605,427.81,False,normal
2026-01-01 09:05:00,Compressor-02,318.47,92.15,0.617,481.81,False,normal
2026-01-01 09:10:00,Compressor-02,338.88,89.92,0.579,434.28,False,normal
2026-01-01 09:15:00,Compressor-02,340.85,92.88,0.502,424.29,False,normal
2026-01-01 09:20:00,Compressor-02,324.04,87.82,0.57,451.3,False,normal
2026-01-01 09:25:00,Compressor-02,324.94,95.17,0.584,402.38,False,normal
